file_name,number_leaves,nodes_number,execution_time_kolo,[BRANCH-LENGTH]-ffac_best_correction_factor,[BRANCH-LENGTH]-execution_time_radial_layout,[BRANCH-LENGTH]-execution_time_corrections_adj_based,[BRANCH-LENGTH]-execution_time_corrections_fixed_based,[BRANCH-LENGTH]-unordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_fixed_angle_correction_stress,[BRANCH-LENGTH]-ordered_tree_adj_based_corrections_stress,[LEAF-COUNT]-nodes_number,[LEAF-COUNT]-execution_time_kolo,[LEAF-COUNT]-ffac_best_correction_factor,[LEAF-COUNT]-execution_time_radial_layout,[LEAF-COUNT]-execution_time_corrections_adj_based,[LEAF-COUNT]-execution_time_corrections_fixed_based,[LEAF-COUNT]-unordered_tree_stress,[LEAF-COUNT]-ordered_tree_stress,[LEAF-COUNT]-ordered_tree_fixed_angle_correction_stress,[LEAF-COUNT]-ordered_tree_adj_based_corrections_stress
S109439,31,60,0.017359495162963867,52.80000000000004,0.022599220275878906,0.06445074081420898,0.7941849231719971,0.5006311363231827,0.5140632679515329,0.4661496302721181,0.5118984460808103,60,0.017553329467773438,2.1999999999999997,0.022309541702270508,0.06373453140258789,0.8022499084472656,0.186312705137,0.1662299953241024,0.16590763140638362,0.16669168862934963
S111263,20,39,0.0026378631591796875,4.799999999999999,0.009283781051635742,0.03632378578186035,0.32089686393737793,0.7348593009395323,0.6852334651602902,0.6711496330295599,0.6764177898721089,39,0.002713918685913086,1.9999999999999998,0.009061336517333984,0.036005258560180664,0.3184075355529785,0.19288728679796094,0.19157853525302942,0.19157853525302942,0.1904902757928012
S142830,326,651,4.591078758239746,1.5999999999999999,3.2200286388397217,3.669896364212036,118.22269940376282,0.7628686738686958,0.8032398107310148,0.7983186934169887,0.8031421645387541,651,4.589506149291992,1.7999999999999998,3.0810539722442627,3.5779967308044434,115.05480575561523,0.517547608435715,0.5181294173899337,0.5173422130899498,0.5177184661571014
S104010,43,84,0.04300522804260254,2.1999999999999997,0.04511070251464844,0.1151578426361084,1.6817231178283691,0.756333275004966,0.8585178463486797,0.8582680344741571,0.8584306006356505,84,0.04053831100463867,1.9999999999999998,0.052666425704956055,0.1113898754119873,1.7253444194793701,0.35368983375603263,0.3543246815285129,0.35432468152851304,0.3536544871689351
S114350,74,146,0.1810438632965088,2.3999999999999995,0.14948368072509766,0.2604818344116211,5.345724105834961,1.4122252488244844,1.4096824621280437,1.4094398203389207,1.3966581062304622,146,0.18192338943481445,1.9999999999999998,0.14606571197509766,0.2419872283935547,5.098262071609497,0.3246477884691969,0.3290485016775184,0.32904850167751837,0.32870799829589564
S124310,34,67,0.010010242462158203,1.9999999999999998,0.03066539764404297,0.08460593223571777,1.1259877681732178,0.5174496736793607,0.5147582094562336,0.5147582094562337,0.5128775629032942,67,0.010337352752685547,1.9999999999999998,0.030158281326293945,0.08036684989929199,1.0700640678405762,0.37338762528345565,0.3739493110435342,0.3739493110435341,0.37180292672914933
S121590,48,92,0.028340816497802734,1.5999999999999999,0.05679821968078613,0.12143969535827637,2.2429208755493164,0.7614690667698053,0.7612580258804048,0.7564751449417424,0.757274084284268,92,0.02733325958251953,1.9999999999999998,0.05438709259033203,0.12087416648864746,1.9278464317321777,0.37735361821040403,0.3739822157874004,0.3739822157874003,0.3729948728043739
S123340,45,89,0.020462989807128906,1.9999999999999998,0.058577537536621094,0.11875152587890625,2.01711368560791,0.4409983967165049,0.433859840719883,0.43385984071988304,0.4329510286290859,89,0.017937421798706055,1.9999999999999998,0.04954051971435547,0.11162781715393066,2.1236109733581543,0.41886883048193646,0.41745987327906686,0.417459873279067,0.41638347177625284
S112742,156,310,1.4999516010284424,3.1999999999999993,0.6829490661621094,0.8783583641052246,25.170159816741943,1.0215385959680285,1.0105611079649874,0.999367926310752,1.0107690096884558,310,1.6570475101470947,1.9999999999999998,0.6654937267303467,0.93562912940979,25.83405065536499,0.603194147225833,0.6044925931192803,0.6044925931192803,0.6041327103496197
S149122,156,311,0.5887947082519531,2.1999999999999997,0.7075891494750977,0.8828623294830322,24.800888061523438,0.7194705175463025,0.7595309245192253,0.7588523549469325,0.759428327757685,311,0.5510060787200928,1.9999999999999998,0.6514151096343994,0.9106018543243408,24.201375484466553,0.5440872598076171,0.5430240543785908,0.5430240543785908,0.5426079146901652
S126801,30,59,0.006810903549194336,2.1999999999999997,0.022800207138061523,0.0660402774810791,0.7871904373168945,0.5424759960759138,0.5395539468231106,0.5368848488800332,0.538996526487771,59,0.007013797760009766,1.9999999999999998,0.024810791015625,0.07131385803222656,0.8000054359436035,0.3842797231091486,0.3838493494897938,0.38384934948979393,0.38218552257210553
S127302,58,114,0.0424036979675293,2.1999999999999997,0.10372519493103027,0.1871488094329834,3.173473358154297,0.47332328565700593,0.4734851840457678,0.4719983767076932,0.471709024035944,114,0.03892946243286133,1.9999999999999998,0.08499979972839355,0.16573786735534668,3.249274492263794,0.44766194284039906,0.4450162916174209,0.44501629161742096,0.4437145192291091
S109680,21,39,0.0042307376861572266,2.1999999999999997,0.009268522262573242,0.037764787673950195,0.31864428520202637,0.3885050125034679,0.3857749163642127,0.38448631252042875,0.3847447113853313,39,0.004111289978027344,1.9999999999999998,0.008899211883544922,0.03658938407897949,0.31421566009521484,0.3586107799008943,0.3583116717831816,0.3583116717831816,0.36037951546483515
S152771,24,47,0.0040891170501708984,4.199999999999999,0.01360011100769043,0.0463259220123291,0.4723505973815918,0.6197300800330293,0.9269354370635134,0.8479409156550085,0.9162633501459972,47,0.0040721893310546875,1.7999999999999998,0.013178110122680664,0.04509711265563965,0.48689866065979004,0.3281027092798956,0.32837733807525044,0.326819920964465,0.3203817547198331
S109435,44,86,0.04153943061828613,1.2,0.04719853401184082,0.1059730052947998,1.6557579040527344,0.7668442224244874,0.7931740763832752,0.7851048011271196,0.7960031529696424,86,0.04155397415161133,1.7999999999999998,0.04646039009094238,0.10377788543701172,1.6180615425109863,0.261022076792939,0.25805816037525764,0.25664220828197504,0.25752469244359316
S124930,56,111,0.03965640068054199,1.7999999999999998,0.08641791343688965,0.17496681213378906,3.209721326828003,0.47014355193220747,0.471189331145602,0.4704827215431216,0.47158175762288107,111,0.03729748725891113,1.9999999999999998,0.09833741188049316,0.17696857452392578,3.1960294246673584,0.3862478438735283,0.38418858217488516,0.3841885821748852,0.38347261557636936
S1249311,74,147,0.0696871280670166,3.5999999999999996,0.14656710624694824,0.25788283348083496,5.508192539215088,0.3968091562344142,0.3926060196720406,0.36608154710157953,0.39288428368450573,147,0.07070136070251465,1.9999999999999998,0.1442277431488037,0.2557997703552246,5.410158157348633,0.30812549811681983,0.30880777064205467,0.30880777064205467,0.3075870012460227
S124109,25,49,0.004628419876098633,2.5999999999999996,0.015699148178100586,0.052338600158691406,0.5741138458251953,0.5469674358615071,0.5752642798297655,0.5686907354396813,0.5506568077768647,49,0.004900693893432617,1.9999999999999998,0.01573038101196289,0.053330421447753906,0.7074165344238281,0.4055916420849777,0.4055473268862717,0.40554732688627176,0.397149181207414
S129190,29,53,0.0339505672454834,1.7999999999999998,0.01790904998779297,0.05890083312988281,0.6468830108642578,0.38433759244041743,0.42217587000927664,0.4203506807132088,0.4232822123456794,53,0.0379941463470459,1.9999999999999998,0.018563032150268555,0.05948829650878906,0.6351480484008789,0.33426437551051813,0.32967852429995126,0.32967852429995126,0.3270440188075372
S131840,143,285,0.49460792541503906,2.1999999999999997,0.6098823547363281,0.944159746170044,22.76874852180481,0.53894108830185,0.5249292781069627,0.5228414960678082,0.5249597327957068,285,0.4950556755065918,1.9999999999999998,0.6635656356811523,0.887554407119751,23.01123857498169,0.4595608560432769,0.45459594887059196,0.45459594887059224,0.4544063613018689
S158270,135,269,0.36153292655944824,1.5999999999999999,0.5536239147186279,0.687079668045044,18.807663440704346,0.7367727758424946,0.714813413547688,0.7092065757223953,0.7144469714298743,269,0.3659629821777344,1.9999999999999998,0.5130524635314941,0.6683390140533447,17.719685554504395,0.503344175622881,0.5059734634683963,0.5059734634683963,0.5054725912390631
