file_name,number_leaves,number_nodes,execution_time_kolo,[RLABL]-FFAC_best_correction_factor,[RLABL]-execution_time_radial_layout,[RLABL]-execution_time_ANBC,[RLABL]-execution_time_FFAC,[RLABL]-radial_layout_unordered_tree_stress,[RLABL]-radial_layout_ordered_tree_stress,[RLABL]-radial_layout_ordered_tree_FFAC_stress,[RLABL]-radial_layout_ordered_tree_ANBC_stress,[RLALC]-nodes_number,[RLALC]-execution_time_kolo,[RLALC]-FFAC_best_correction_factor,[RLALC]-execution_time_radial_layout,[RLALC]-execution_time_ANBC,[RLALC]-execution_time_FFAC,[RLALC]-radial_layout_unordered_tree_stress,[RLALC]-radial_layout_ordered_tree_stress,[RLALC]-radial_layout_ordered_tree_FFAC_stress,[RLALC]-radial_layout_ordered_tree_ANBC_stress
S147591,91,46,0.02505779266357422,4.799999999999999,0.03647303581237793,0.12354183197021484,1.177767276763916,1.05448385479988,1.0011050042346041,0.9902263751453827,0.9997817393043257,46,0.02042078971862793,1.9999999999999998,0.02941155433654785,0.09950971603393555,1.0552585124969482,0.358231144588495,0.3565276909180065,0.3565276909180065,0.3526824802585176
S106140,144,73,0.18017578125,3.5999999999999996,0.08160257339477539,0.199476957321167,3.1997079849243164,0.6350570118523005,0.6612688721584418,0.6328435707229297,0.6588074956477721,73,0.16524863243103027,1.9999999999999998,0.07296347618103027,0.17364501953125,2.6783440113067627,0.40102871713211263,0.40364714455654155,0.40364714455654144,0.40241466155073646
S1241011,61,31,0.007683515548706055,1.7999999999999998,0.013550758361816406,0.06379556655883789,0.4715697765350342,0.6291036405007594,0.6153028893502721,0.614540491513913,0.6044623448503809,31,0.010245323181152344,1.9999999999999998,0.017039775848388672,0.06322503089904785,0.5026204586029053,0.43246382646544773,0.4319952704653672,0.4319952704653673,0.42448139389188094
S126680,148,78,0.08726811408996582,1.9999999999999998,0.09091448783874512,0.21374130249023438,3.303396224975586,0.45078977273249354,0.4480872870592958,0.4480872870592957,0.447636472970731,78,0.10621190071105957,1.9999999999999998,0.08041667938232422,0.20806670188903809,3.5855062007904053,0.44373269995629394,0.4420780248720632,0.4420780248720633,0.44135934772013197
S126070,161,81,0.11066341400146484,1.7999999999999998,0.13136005401611328,0.2784545421600342,4.039017677307129,0.5578962086564687,0.5561955741158238,0.5523044045846913,0.557216457531048,81,0.10679435729980469,1.9999999999999998,0.12096524238586426,0.27806830406188965,3.7969648838043213,0.3816065181029338,0.37325865514303186,0.3732586551430319,0.37252933477862615
S139980,101,52,0.02817082405090332,1.7999999999999998,0.03706669807434082,0.12192821502685547,1.353365182876587,0.4870863486380623,0.49507242220162834,0.49428711468162134,0.49552665431807613,52,0.0279080867767334,1.9999999999999998,0.03761124610900879,0.1172788143157959,1.3518080711364746,0.43154348719526237,0.43165070516173487,0.4316507051617349,0.43088560300232465
S108760,125,64,0.13189005851745605,1.9999999999999998,0.060054779052734375,0.17276334762573242,2.326108694076538,0.5163993797061419,0.5169316857752794,0.5169316857752794,0.5148638996776566,64,0.1159360408782959,1.9999999999999998,0.05510830879211426,0.14605140686035156,1.9249801635742188,0.5163993797061419,0.5169316857752794,0.5169316857752794,0.5148638996776567
S111040,305,153,0.5562112331390381,2.3999999999999995,0.3930089473724365,0.6210274696350098,14.588220596313477,0.6790881876181525,0.6905210181082246,0.6882429796202935,0.6897146553535634,153,0.5248963832855225,1.9999999999999998,0.3563065528869629,0.5687975883483887,13.337923049926758,0.43568103011602105,0.43290427272788506,0.43290427272788523,0.43274532651080927
S140961,115,60,0.21818304061889648,1.9999999999999998,0.05394101142883301,0.17356276512145996,2.2109200954437256,0.5490724380978377,0.5613208233277204,0.5613208233277204,0.5587322896724696,60,0.1765449047088623,1.9999999999999998,0.15366172790527344,0.1665961742401123,1.7340242862701416,0.48001296034863034,0.4756082130173635,0.4756082130173635,0.473843676290581
S124939,51,26,0.0069124698638916016,2.1999999999999997,0.011322259902954102,0.0691676139831543,0.40044498443603516,0.37278578770204424,0.3671552226152991,0.36621537103984764,0.3733279319163732,26,0.007077455520629883,1.9999999999999998,0.012708902359008789,0.05855846405029297,0.4091532230377197,0.3073923585961443,0.30632816664969803,0.30632816664969814,0.3059780541364708
