file_name,avg_branch_factor,number_leaves,nodes_number,execution_time_kolo,[BRANCH-LENGTH]-ffac_best_correction_factor,[BRANCH-LENGTH]-execution_time_radial_layout,[BRANCH-LENGTH]-execution_time_corrections_adj_based,[BRANCH-LENGTH]-execution_time_corrections_fixed_based,[BRANCH-LENGTH]-unordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_fixed_angle_correction_stress,[BRANCH-LENGTH]-ordered_tree_adj_based_corrections_stress,[LEAF-COUNT]-nodes_number,[LEAF-COUNT]-execution_time_kolo,[LEAF-COUNT]-ffac_best_correction_factor,[LEAF-COUNT]-execution_time_radial_layout,[LEAF-COUNT]-execution_time_corrections_adj_based,[LEAF-COUNT]-execution_time_corrections_fixed_based,[LEAF-COUNT]-unordered_tree_stress,[LEAF-COUNT]-ordered_tree_stress,[LEAF-COUNT]-ordered_tree_fixed_angle_correction_stress,[LEAF-COUNT]-ordered_tree_adj_based_corrections_stress
S107360,2.0,33,65,0.0088474750518798,2.3999999999999995,0.0142815113067626,0.060096263885498,0.4916830062866211,0.4698643199687962,0.4635737269024779,0.4577259154263746,0.4643634632016319,65,0.0090494155883789,2.0,0.0148539543151855,0.0626602172851562,0.51798415184021,0.3833011546305419,0.3821915584955341,0.3821915584955341,0.3805049138082384
S148729,2.0,12,23,0.0012309551239013,2.3999999999999995,0.0019028186798095,0.018817663192749,0.0589673519134521,0.3815965023461437,0.3319095024921802,0.3275135624973845,0.3290596898496406,23,0.0012550354003906,2.0,0.0019037723541259,0.0191307067871093,0.0606458187103271,0.2880275653078433,0.2880668833723555,0.2880668833723555,0.2979304905080252
S108970,2.0,14,27,0.0015797615051269,1.7999999999999998,0.0025734901428222,0.0220999717712402,0.0830903053283691,0.3098417505853377,0.3212279343223422,0.3184011186564192,0.3158904752707935,27,0.0014805793762207,2.0,0.0026404857635498,0.0227155685424804,0.0826890468597412,0.280382572599742,0.2792913892743062,0.2792913892743062,0.2820879314811998
S132120,2.0,130,259,0.3221371173858642,2.2,0.2488670349121093,0.4055345058441162,8.6830153465271,0.5800073113861963,0.5770335205889602,0.5768506637144263,0.5769920109440032,259,0.3174970149993896,2.0,0.2355978488922119,0.4386825561523437,8.698210954666138,0.5518068511454188,0.5494007446162644,0.5494007446162645,0.5491538048062952
S123101,2.0,50,99,0.0225212574005126,2.2,0.0314099788665771,0.0974476337432861,1.1453180313110352,0.4915977825650165,0.4847745372013887,0.4839582835365028,0.4832809801233911,99,0.0248699188232421,2.0,0.0353760719299316,0.1156094074249267,1.6880109310150146,0.4758575837263589,0.4736225243594959,0.473622524359496,0.4720788555605288
S129756,2.0,53,105,0.0261509418487548,1.7999999999999998,0.0347614288330078,0.1030962467193603,1.3139891624450684,0.537067727158278,0.5448417093186237,0.5432129357431704,0.5447152990219651,105,0.0337345600128173,2.0,0.0436468124389648,0.1368420124053955,1.7064330577850342,0.4473923685269645,0.447923860408515,0.4479238604085151,0.4470791061969153
S120052,2.0,59,117,0.0367803573608398,1.4,0.046799898147583,0.1294283866882324,2.012813091278076,1.1711745242443024,1.1601940639834945,1.141227728711348,1.158834795621559,117,0.0350630283355712,2.0,0.0453803539276123,0.1274712085723877,1.6178920269012451,0.4318624905920167,0.4308771864660359,0.4308771864660359,0.4307870308732363
S1241012,2.0,32,63,0.0076797008514404,2.6,0.0126066207885742,0.0547735691070556,0.4403254985809326,0.5884887414843398,0.6015255195678558,0.5943715128598823,0.5936674117948401,63,0.0168094635009765,2.0,0.0266849994659423,0.1062562465667724,0.7294988632202148,0.4440213491390626,0.4438668854741701,0.4438668854741701,0.437179652587936
S147521,2.0,21,41,0.0029995441436767,2.2,0.0054066181182861,0.0344653129577636,0.1900784969329834,0.5622132519633894,0.5688193389421226,0.5664996844564353,0.569320272390292,41,0.0031161308288574,2.0,0.0058887004852294,0.036064863204956,0.193826675415039,0.3564575469405284,0.3569304210537033,0.3569304210537032,0.3545456179441869
S149640,2.0,49,97,0.0231769084930419,2.2,0.0322413444519043,0.1009008884429931,1.1318159103393557,0.3505803802027051,0.3510103079344048,0.3490924752098329,0.3508236001343,97,0.0214664936065673,2.2,0.0312728881835937,0.0960109233856201,1.095768690109253,0.2014250013059123,0.2052066924113107,0.2048513276203124,0.2050903783670865
